data_comp,model,item_feat,user_feat,components,num_epochs,learning_rate,Acc@1,Acc@5,Acc@10,Acc@50,Acc@100,MeanAcc,Coverage,Personalization,Novelty,ColdProb,ColdAcc@10,ColdAcc@50,ColdAcc@100,Training Time,Evaluation Time
UsersAll,lm_results,item_all_0bin,user_all_0bin,30,20,0.3,1.7204,7.7306,13.5418,40.0914,56.3169,23.8802,14.72,83.86,3.0,0.0,0.0,0.0,0.0,1888.904,759.8272

FINAL RESULTS !!!
UsersEmotions,lm_results,none,none,30,10,0.05,1.4106,7.0255,12.2843,40.0986,57.3131,23.6264,11.28,81.66,4.09,0.0,0.0,0.0,0.0,2.4844,12.0156
UsersEmotions,lm_results,item,none,50,20,0.2,0.7121,3.8483,7.3131,30.9504,47.2884,18.0225,40.87,93.22,5.06,0.015,0.0,0.0,0.0,14.0625,13.3906
UsersEmotions,lm_results,none,user,10,20,0.15,2.0953,9.381,15.9819,44.6727,60.5588,26.5379,6.62,75.62,3.9,0.0,0.0,0.0,0.0,24.0625,20.6875
UsersEmotions,lm_results,item,user,50,20,0.3,2.3555,10.6683,18.4607,48.6853,64.1605,28.8661,13.69,85.3,4.24,0.0,0.0,0.0,0.0,117.6717,44.6718
UsersAll,lm_results,none,none,10,20,0.05,1.3482,5.9533,10.926,36.3348,53.2557,21.5636,12.37,83.12,2.93,0.0,0.0,0.0,0.0,11.2969,68.1249
UsersAll,lm_results,item,none,10,20,0.3,1.3285,5.938,11.0333,36.7047,53.8861,21.7781,23.64,86.01,3.12,0.0,0.0,0.0,0.0,26.2968,67.7343
UsersAll,lm_results,none,user,50,20,0.3,2.123,9.5406,16.3409,44.479,60.52,26.6007,29.89,88.89,3.35,0.0,0.0,0.0,0.0,1265.1547,537.5618
UsersAll,lm_results,item,user,30,20,0.3,1.8123,7.8925,14.0012,41.1303,57.6288,24.493,16.47,83.78,3.0,0.0,0.0,0.0,0.0,876.9052,383.9058

RERUN experiments !

WARP
UsersEmotions,lm_results,item,none,10,5,0.01,0.7429,3.5344,5.9208,18.3138,27.3751,11.1774,0.82,11.55,3.81,0.0,0.0,0.0,0.0,1.8125,12.9062
UsersEmotions,lm_results,item,none,10,10,0.01,0.833,3.557,6.0221,18.145,26.5871,11.0288,1.08,8.22,3.85,0.0,0.0,0.0,0.0,3.5937,12.875
UsersEmotions,lm_results,item,none,10,20,0.01,1.0919,3.5682,6.5061,23.7393,35.0293,13.987,1.13,1.06,3.5,0.0083,0.0,0.0,0.0,7.0625,12.8594
UsersEmotions,lm_results,item,none,10,5,0.05,0.8555,3.9622,7.9131,30.4255,47.0059,18.0324,2.05,32.23,3.44,0.0375,0.0,0.0,0.3509,1.6094,12.8281
UsersEmotions,lm_results,item,none,10,10,0.05,0.9005,4.086,8.0032,31.416,48.7956,18.6403,2.67,45.79,3.5,0.0008,0.0,0.0,0.0,3.0156,12.7969
UsersEmotions,lm_results,item,none,10,20,0.05,0.7204,4.3674,8.6335,33.3408,50.1576,19.4439,3.49,51.08,3.53,0.0392,0.0,0.0,0.3509,5.6719,12.8437
UsersEmotions,lm_results,item,none,10,5,0.1,0.9118,5.1216,9.7141,35.3107,52.1837,20.6484,4.92,61.4,3.64,0.0083,0.0,0.0,0.0,1.4687,12.8437
UsersEmotions,lm_results,item,none,10,10,0.1,1.0131,5.2341,10.3557,36.2449,53.5007,21.2697,5.49,63.4,3.67,0.0417,0.0,0.0,0.0,2.75,12.8281
UsersEmotions,lm_results,item,none,10,20,0.1,1.1932,6.1909,11.4138,39.4755,56.7875,23.0122,8.51,75.15,3.9,0.0467,0.0,0.0,0.0,5.1875,12.7812
UsersEmotions,lm_results,item,none,10,5,0.15,1.1369,5.6506,10.6258,36.729,53.8271,21.5939,6.67,69.11,3.76,0.0242,0.0,0.0,0.0,1.3906,12.7812
UsersEmotions,lm_results,item,none,10,10,0.15,1.1932,6.0221,11.7177,40.0946,57.0689,23.2193,9.18,78.28,3.99,0.0192,0.0,0.0,0.0,2.5625,12.7187
UsersEmotions,lm_results,item,none,10,20,0.15,1.2832,6.1571,11.6389,40.6911,57.1589,23.3858,13.13,83.27,4.15,0.0083,0.0,0.0,0.0,4.7656,12.7656
UsersEmotions,lm_results,item,none,10,5,0.2,0.9568,5.1891,10.5696,37.4831,54.6938,21.7785,7.64,73.97,3.87,0.0275,0.0,0.0,0.0,1.3437,12.8281
UsersEmotions,lm_results,item,none,10,10,0.2,1.2494,5.9208,11.2337,39.7794,56.8325,23.0032,12.92,83.6,4.17,0.0025,0.0,0.0,0.0,2.4375,12.7343
UsersEmotions,lm_results,item,none,10,20,0.2,1.3845,6.1571,11.9878,40.1171,56.7987,23.289,16.56,86.09,4.29,0.0025,0.0,0.0,0.0,4.5625,12.7656
UsersEmotions,lm_results,item,none,10,5,0.3,1.1594,5.5043,10.3332,37.3931,55.2566,21.9293,13.08,82.49,4.15,0.0092,0.0,0.0,0.0,1.2656,12.7656
UsersEmotions,lm_results,item,none,10,10,0.3,1.2494,5.8645,11.3012,38.8451,56.1121,22.6745,17.38,86.76,4.33,0.0017,0.0,0.0,0.0,2.3125,12.7187
UsersEmotions,lm_results,item,none,10,20,0.3,1.0468,5.9658,11.1099,38.3498,55.4705,22.3886,21.13,88.04,4.42,0.0,0.0,0.0,0.0,4.2969,12.7812
UsersEmotions,lm_results,item,none,10,5,0.01,0.7654,3.4219,5.9658,18.3251,25.9455,10.8847,0.87,7.43,3.86,0.0,0.0,0.0,0.0,1.8125,12.9062
UsersEmotions,lm_results,item,none,10,10,0.01,0.6191,3.6132,6.0108,18.1562,26.6434,11.0085,0.97,8.46,3.84,0.0,0.0,0.0,0.0,3.6094,12.8437
UsersEmotions,lm_results,item,none,10,20,0.01,1.0919,3.8496,6.8325,23.5592,35.018,14.0702,0.82,1.84,3.41,0.0,0.0,0.0,0.0,7.0156,12.875
UsersEmotions,lm_results,item,none,10,5,0.05,0.9905,3.9847,7.3278,28.7371,46.2629,17.4606,2.56,23.12,3.42,0.0442,0.0,0.0,0.1754,1.6094,12.8281
UsersEmotions,lm_results,item,none,10,10,0.05,0.9005,4.3899,7.9806,31.416,48.2891,18.5952,3.03,40.17,3.47,0.0017,0.0,0.0,0.0,3.0156,12.8125
UsersEmotions,lm_results,item,none,10,20,0.05,0.8217,4.2436,8.4647,32.7893,49.5272,19.1693,3.33,47.57,3.51,0.0683,0.0,0.0,0.1754,5.7031,12.8125
UsersEmotions,lm_results,item,none,10,5,0.1,0.6303,4.2774,8.701,32.249,48.8406,18.9397,3.33,49.31,3.53,0.0325,0.0,0.0,0.1754,1.4687,12.8125
UsersEmotions,lm_results,item,none,10,10,0.1,1.0018,5.1103,9.9617,35.412,52.9716,20.8915,4.92,61.36,3.64,0.0383,0.0,0.0,0.0,3.2656,13.1406
UsersEmotions,lm_results,item,none,10,20,0.1,1.1594,5.9883,11.5714,39.5993,56.8888,23.0414,9.95,79.27,4.01,0.015,0.0,0.0,0.0,5.1562,12.8125
UsersEmotions,lm_results,item,none,10,5,0.15,1.1256,5.9433,11.4025,38.1585,55.4142,22.4088,6.92,71.61,3.81,0.0042,0.0,0.0,0.0,1.3906,12.9531
UsersEmotions,lm_results,item,none,10,10,0.15,1.2832,6.3035,11.5038,40.3422,57.4854,23.3836,9.74,79.42,4.01,0.0058,0.0,0.0,0.0,2.6094,12.9375
UsersEmotions,lm_results,item,none,10,20,0.15,1.2382,6.2697,11.8753,41.3327,58.1045,23.7641,13.28,83.52,4.17,0.0042,0.0,0.0,0.0,4.9531,12.9218
UsersEmotions,lm_results,item,none,10,5,0.2,1.1144,5.8645,11.0198,39.1715,56.4385,22.7217,8.26,76.15,3.92,0.0033,0.0,0.0,0.0,1.375,12.8906
UsersEmotions,lm_results,item,none,10,10,0.2,1.1819,5.9883,11.1887,39.8919,56.5624,22.9626,13.38,83.11,4.15,0.0067,0.0,0.0,0.0,2.5312,13.1875
UsersEmotions,lm_results,item,none,10,20,0.2,1.1932,6.3597,12.0779,40.3309,57.4403,23.4804,17.74,86.58,4.33,0.0017,0.0,0.0,0.0,4.6562,12.8437
UsersEmotions,lm_results,item,none,10,5,0.3,1.1594,5.6956,10.9185,38.4174,55.2904,22.2963,12.72,82.1,4.12,0.0075,0.0,0.0,0.0,1.2969,12.9062
UsersEmotions,lm_results,item,none,10,10,0.3,1.3057,6.1121,11.5376,38.8676,55.3129,22.6272,17.64,86.73,4.33,0.0,0.0,0.0,0.0,2.3281,12.9687
UsersEmotions,lm_results,item,none,10,20,0.3,1.1706,6.0221,11.6614,38.9914,55.7632,22.7217,21.23,88.13,4.45,0.0,0.0,0.0,0.0,4.2656,12.7031
UsersEmotions,lm_results,item,user,10,5,0.01,1.0919,3.4444,6.6412,26.8573,43.3026,16.2675,0.56,2.13,3.36,0.0,0.0,0.0,0.0,7.6719,24.1718
UsersEmotions,lm_results,item,user,10,10,0.01,1.0919,3.4444,6.3035,27.7127,43.9667,16.5038,0.51,0.0,3.31,0.0,0.0,0.0,0.0,14.7812,24.0781
UsersEmotions,lm_results,item,user,10,20,0.01,1.0919,3.3769,6.3035,27.8816,44.0567,16.5421,0.51,0.0,3.31,0.0,0.0,0.0,0.0,28.7969,25.0156
UsersEmotions,lm_results,item,user,10,5,0.05,1.0919,4.0635,6.6074,27.8928,43.8316,16.6974,0.51,0.0,3.31,0.0,0.0,0.0,0.0,7.2656,24.3281
UsersEmotions,lm_results,item,user,10,10,0.05,1.0919,3.6132,6.1121,27.8253,44.0005,16.5286,0.51,0.0,3.33,0.0,0.0,0.0,0.0,14.1562,24.2187
UsersEmotions,lm_results,item,user,10,20,0.05,1.0919,3.4444,6.6299,27.7015,44.023,16.5781,0.62,0.28,3.31,0.0,0.0,0.0,0.0,28.3906,24.25
UsersEmotions,lm_results,item,user,10,5,0.1,1.0919,3.2305,6.8325,27.8478,43.7078,16.5421,0.51,0.0,3.31,0.0,0.0,0.0,0.0,7.0938,24.0781
UsersEmotions,lm_results,item,user,10,10,0.1,0.0338,3.4669,6.9113,27.8816,43.9104,16.4408,0.56,3.05,3.31,0.0,0.0,0.0,0.0,14.125,24.0937
UsersEmotions,lm_results,item,user,10,20,0.1,1.0919,3.3769,6.4498,27.8816,44.1243,16.5849,0.56,4.64,3.32,0.0,0.0,0.0,0.0,28.25,24.0625
UsersEmotions,lm_results,item,user,10,5,0.15,0.0338,2.7353,6.3597,27.9041,43.8654,16.1797,0.51,0.0,3.36,0.0,0.0,0.0,0.0,7.0937,24.0625
UsersEmotions,lm_results,item,user,10,10,0.15,1.0919,3.7596,6.5511,27.7915,43.8204,16.6029,0.62,0.13,3.32,0.0,0.0,0.0,0.0,14.1562,24.125
UsersEmotions,lm_results,item,user,10,20,0.15,0.6866,4.3111,8.9937,31.6637,47.7488,18.6808,1.33,32.59,3.41,0.0,0.0,0.0,0.0,28.25,24.1093
UsersEmotions,lm_results,item,user,10,5,0.2,1.0581,4.4575,7.5304,30.1328,47.2197,18.0797,1.08,19.52,3.37,0.0,0.0,0.0,0.0,7.0781,24.0625
UsersEmotions,lm_results,item,user,10,10,0.2,1.1932,5.2004,10.1869,34.4439,50.0,20.2049,1.59,45.77,3.49,0.0,0.0,0.0,0.0,14.0937,24.0468
UsersEmotions,lm_results,item,user,10,20,0.2,1.2269,5.977,11.2562,37.5056,53.5344,21.9,2.41,58.08,3.57,0.0,0.0,0.0,0.0,27.7656,24.0
UsersEmotions,lm_results,item,user,10,5,0.3,0.8892,4.5813,9.6803,33.9487,49.9325,19.8064,1.69,48.93,3.51,0.0,0.0,0.0,0.0,7.0625,24.0781
UsersEmotions,lm_results,item,user,10,10,0.3,1.1706,6.1796,11.5826,37.652,53.208,21.9586,3.18,60.03,3.6,0.0,0.0,0.0,0.0,13.9531,24.0156
UsersEmotions,lm_results,item,user,10,20,0.3,1.5759,7.8456,14.5655,44.7771,60.3782,25.8285,6.05,76.02,3.89,0.0,0.0,0.0,0.0,26.9375,24.0781
UsersEmotions,lm_results,item,user,10,5,0.01,1.0919,3.4444,6.7312,27.1837,43.6965,16.4295,0.51,0.0,3.34,0.0,0.0,0.0,0.0,7.6875,24.1093
UsersEmotions,lm_results,item,user,10,10,0.01,1.0919,3.4444,6.3035,27.679,43.7866,16.4611,0.51,0.0,3.31,0.0,0.0,0.0,0.0,14.6875,24.0625
UsersEmotions,lm_results,item,user,10,20,0.01,1.0919,3.4444,6.3035,28.0054,43.9104,16.5511,0.51,0.0,3.31,0.0,0.0,0.0,0.0,28.75,24.1094
UsersEmotions,lm_results,item,user,10,5,0.05,1.0919,3.4444,6.3035,27.7915,44.1355,16.5534,0.51,0.0,3.31,0.0,0.0,0.0,0.0,7.1094,24.1093
UsersEmotions,lm_results,item,user,10,10,0.05,1.0919,3.4444,6.3035,27.8703,43.8654,16.5151,0.51,0.0,3.31,0.0,0.0,0.0,0.0,14.1093,24.0625
UsersEmotions,lm_results,item,user,10,20,0.05,1.0919,3.4669,6.3035,27.8816,44.0905,16.5669,0.51,0.0,3.31,0.0,0.0,0.0,0.0,28.2031,24.0781
UsersEmotions,lm_results,item,user,10,5,0.1,1.0919,3.2868,6.8325,27.7915,43.9442,16.5894,0.51,0.0,3.31,0.0,0.0,0.0,0.0,7.0625,24.1093
UsersEmotions,lm_results,item,user,10,10,0.1,1.0919,4.2774,6.3035,27.9379,44.0005,16.7222,0.51,0.0,3.31,0.0,0.0,0.0,0.0,14.1718,24.0625
UsersEmotions,lm_results,item,user,10,20,0.1,1.0919,3.8834,7.0689,28.5344,44.6195,17.0396,0.67,8.51,3.33,0.0,0.0,0.0,0.0,28.1719,24.0937
UsersEmotions,lm_results,item,user,10,5,0.15,0.0338,3.5232,6.9226,27.7578,43.9554,16.4386,0.62,5.71,3.32,0.0,0.0,0.0,0.0,7.0781,24.1093
UsersEmotions,lm_results,item,user,10,10,0.15,1.2719,4.615,7.7105,29.525,44.6871,17.5619,0.87,10.82,3.33,0.0,0.0,0.0,0.0,14.1406,24.1406
UsersEmotions,lm_results,item,user,10,20,0.15,1.2157,4.1085,6.9226,28.6583,44.8897,17.159,0.72,7.65,3.31,0.0,0.0,0.0,0.0,28.2812,24.1093
UsersEmotions,lm_results,item,user,10,5,0.2,1.0693,3.6695,7.0576,28.9172,44.1355,16.9698,0.77,1.96,3.33,0.0,0.0,0.0,0.0,7.0781,24.1562
UsersEmotions,lm_results,item,user,10,10,0.2,0.9905,5.1666,9.5565,33.4196,48.8068,19.588,1.44,34.49,3.42,0.0,0.0,0.0,0.0,14.1406,24.125
UsersEmotions,lm_results,item,user,10,20,0.2,1.1256,5.6619,11.0311,36.8415,52.724,21.4768,2.1,57.02,3.55,0.0,0.0,0.0,0.0,28.0625,24.0625
UsersEmotions,lm_results,item,user,10,5,0.3,1.2607,5.2566,9.7479,35.1418,50.7429,20.43,1.95,50.92,3.55,0.0,0.0,0.0,0.0,7.0469,24.0781
UsersEmotions,lm_results,item,user,10,10,0.3,1.2157,6.1009,12.2017,38.4849,54.176,22.4358,3.03,63.57,3.66,0.0,0.0,0.0,0.0,14.0156,24.1093
UsersEmotions,lm_results,item,user,10,20,0.3,1.8798,7.9469,14.8919,43.8991,59.5002,25.6236,5.44,75.88,3.86,0.0,0.0,0.0,0.0,27.2187,24.0312

UsersAllwarp,lm_results,item,none,10,5,0.01,0.8436,3.4333,5.9697,20.8082,33.2099,12.8529,1.0,10.52,2.51,0.0,0.0,0.0,0.0,10.2969,78.8437
UsersAllwarp,lm_results,item,none,10,10,0.01,0.9836,3.3136,6.3896,24.2674,38.3378,14.6584,1.0,7.03,2.33,0.0,0.0,0.0,0.0,19.7812,78.6249
UsersAllwarp,lm_results,item,none,10,20,0.01,0.9596,3.6562,6.8814,25.8275,40.1798,15.5009,1.3,20.98,2.34,0.0,0.0,0.0,0.0,37.3906,78.6718
UsersAllwarp,lm_results,item,none,10,5,0.05,0.9431,4.3212,7.9037,28.3583,44.1031,17.1259,2.5,52.25,2.46,0.0,0.0,0.0,0.0,8.4844,78.6093
UsersAllwarp,lm_results,item,none,10,10,0.05,1.0131,4.7172,8.6902,30.5704,46.6284,18.3239,3.96,66.13,2.58,0.0,0.0,0.0,0.0,16.1094,78.3749
UsersAllwarp,lm_results,item,none,10,20,0.05,1.1015,4.8848,8.9591,31.4288,47.5825,18.7913,5.31,69.76,2.66,0.0,0.0,0.0,0.0,31.2343,78.453
UsersAllwarp,lm_results,item,none,10,5,0.1,1.0683,4.9382,8.9886,31.6645,48.0061,18.9331,5.21,70.68,2.66,0.0008,0.0,0.0,0.0,7.9531,78.9061
UsersAllwarp,lm_results,item,none,10,10,0.1,1.2101,5.5737,10.0164,34.0609,50.7524,20.3227,8.06,78.13,2.8,0.0,0.0,0.0,0.0,15.0625,78.7187
UsersAllwarp,lm_results,item,none,10,20,0.1,1.2507,5.7229,10.3222,34.9819,51.7839,20.8123,11.07,81.72,2.89,0.0,0.0,0.0,0.0,28.7812,78.4843
UsersAllwarp,lm_results,item,none,10,5,0.15,1.0849,5.3121,9.6885,33.7349,50.5167,20.0674,8.96,78.5,2.82,0.0008,0.0,0.0,0.0238,7.6094,78.7655
UsersAllwarp,lm_results,item,none,10,10,0.15,1.2378,5.6842,10.5027,35.4387,52.342,21.0411,13.57,83.08,2.95,0.0,0.0,0.0,0.0,14.2969,78.4843
UsersAllwarp,lm_results,item,none,10,20,0.15,1.2415,5.7137,10.5653,35.8586,53.123,21.3004,17.03,85.19,3.06,0.0,0.0,0.0,0.0,27.5937,78.453
UsersAllwarp,lm_results,item,none,10,5,0.2,1.177,5.6068,10.3,34.8677,51.7673,20.7438,11.97,82.68,2.93,0.0,0.0,0.0,0.0,7.3906,78.7499
UsersAllwarp,lm_results,item,none,10,10,0.2,1.212,5.5552,10.429,35.6044,52.6809,21.0963,16.22,85.05,3.04,0.0,0.0,0.0,0.0,13.9375,78.4218
UsersAllwarp,lm_results,item,none,10,20,0.2,1.2359,5.826,10.5874,35.947,53.0567,21.3306,19.93,86.46,3.12,0.0,0.0,0.0,0.0,26.5468,78.703
UsersAllwarp,lm_results,item,none,10,5,0.3,1.0978,5.2863,9.9796,34.5416,51.5445,20.49,15.67,84.66,3.04,0.0,0.0,0.0,0.0,7.125,78.8124
UsersAllwarp,lm_results,item,none,10,10,0.3,1.1991,5.6842,10.4511,35.3521,52.401,21.0175,19.88,85.62,3.11,0.0,0.0,0.0,0.0,13.6562,78.7812
UsersAllwarp,lm_results,item,none,10,20,0.3,1.2083,5.6934,10.5469,35.5657,52.657,21.1343,22.53,85.85,3.15,0.0,0.0,0.0,0.0,26.1406,79.4843
UsersAllwarp,lm_results,item,none,10,5,0.01,0.9228,3.3855,5.8684,21.836,34.0738,13.2173,1.05,11.14,2.5,0.0,0.0,0.0,0.0,10.4062,79.3437
UsersAllwarp,lm_results,item,none,10,10,0.01,0.9836,3.2713,6.2975,23.398,37.5348,14.297,0.8,3.09,2.33,0.0,0.0,0.0,0.0,19.7344,78.6249
UsersAllwarp,lm_results,item,none,10,20,0.01,0.9836,3.0797,6.2404,24.0408,38.5128,14.5715,0.7,2.71,2.31,0.0,0.0,0.0,0.0,37.4687,78.6093
UsersAllwarp,lm_results,item,none,10,5,0.05,0.991,4.0964,7.5869,27.7781,43.6352,16.8175,2.75,46.17,2.42,0.0008,0.0,0.0,0.0,8.4687,78.5468
UsersAllwarp,lm_results,item,none,10,10,0.05,1.0112,4.5643,8.3752,29.7268,45.6945,17.8744,3.56,57.58,2.5,0.0,0.0,0.0,0.0,16.3281,78.5936
UsersAllwarp,lm_results,item,none,10,20,0.05,1.118,5.1169,9.3146,32.6923,48.9013,19.4286,6.11,71.4,2.67,0.0,0.0,0.0,0.0,31.3437,78.4061
UsersAllwarp,lm_results,item,none,10,5,0.1,1.0481,4.8351,8.9112,31.5117,47.938,18.8488,4.56,69.83,2.65,0.0,0.0,0.0,0.0,7.875,78.6249
UsersAllwarp,lm_results,item,none,10,10,0.1,1.1641,5.2808,9.7898,33.5617,50.2459,20.0085,7.61,76.52,2.77,0.0,0.0,0.0,0.0,15.125,78.4062
UsersAllwarp,lm_results,item,none,10,20,0.1,1.3004,5.8371,10.5653,35.6228,52.5207,21.1693,12.77,82.2,2.93,0.0,0.0,0.0,0.0,28.7656,78.2968
UsersAllwarp,lm_results,item,none,10,5,0.15,1.1088,5.4171,10.0201,34.2156,50.8187,20.3161,9.31,78.54,2.82,0.0008,0.0,0.0,0.0,7.5,78.4843
UsersAllwarp,lm_results,item,none,10,10,0.15,1.2157,5.6768,10.5137,35.4239,52.4599,21.058,13.02,83.05,2.95,0.0008,0.0,0.0,0.0,14.375,78.3124
UsersAllwarp,lm_results,item,none,10,20,0.15,1.2065,5.8242,10.6445,35.9452,53.1082,21.3457,16.62,85.08,3.05,0.0,0.0,0.0,0.0,27.5312,78.4061
UsersAllwarp,lm_results,item,none,10,5,0.2,1.1346,5.4908,9.9869,34.3795,51.2166,20.4417,11.62,81.59,2.9,0.0,0.0,0.0,0.0,7.4062,78.6874
UsersAllwarp,lm_results,item,none,10,10,0.2,1.2322,5.675,10.6077,35.6652,52.6551,21.167,16.47,84.8,3.02,0.0,0.0,0.0,0.0,14.0,78.4843
UsersAllwarp,lm_results,item,none,10,20,0.2,1.2157,5.686,10.5156,35.7002,52.7583,21.1752,18.78,86.01,3.11,0.0,0.0,0.0,0.0,26.75,78.4218
UsersAllwarp,lm_results,item,none,10,5,0.3,1.1641,5.6179,10.1674,34.7903,51.7213,20.6922,14.92,83.89,3.01,0.0008,0.0,0.0,0.0,7.2187,78.6093
UsersAllwarp,lm_results,item,none,10,10,0.3,1.223,5.6584,10.5598,35.47,52.6957,21.1214,19.03,86.32,3.11,0.0,0.0,0.0,0.0,13.5156,78.5624
UsersAllwarp,lm_results,item,none,10,20,0.3,1.1862,5.7892,10.7182,35.9083,53.0419,21.3288,22.33,86.9,3.18,0.0,0.0,0.0,0.0,25.9375,78.5468
UsersAllwarp,lm_results,item,user,10,5,0.01,0.9836,3.2197,6.5996,24.9047,39.0617,14.9539,0.5,0.0,2.27,0.0,0.0,0.0,0.0,83.6874,244.281
UsersAllwarp,lm_results,item,user,10,10,0.01,0.9836,3.2197,6.4246,24.9213,39.1391,14.9377,0.5,0.0,2.27,0.0,0.0,0.0,0.0,166.2967,243.406
UsersAllwarp,lm_results,item,user,10,20,0.01,0.9836,3.2197,6.5996,24.936,39.082,14.9642,0.5,0.0,2.27,0.0,0.0,0.0,0.0,329.5308,243.6872
UsersAllwarp,lm_results,item,user,10,5,0.05,0.9836,3.2197,6.4891,24.9968,39.1538,14.9686,0.6,1.25,2.27,0.0,0.0,0.0,0.0,82.4062,243.4684
UsersAllwarp,lm_results,item,user,10,10,0.05,0.9836,3.3891,6.8649,24.9728,39.6751,15.1771,0.8,9.99,2.27,0.0,0.0,0.0,0.0,165.1092,244.2653
UsersAllwarp,lm_results,item,user,10,20,0.05,0.8528,4.0541,7.5869,28.327,43.4179,16.8477,1.2,37.26,2.41,0.0,0.0,0.0,0.0,329.6871,243.656
UsersAllwarp,lm_results,item,user,10,5,0.1,0.4568,3.2123,6.5996,24.8899,39.3214,14.896,0.65,4.6,2.27,0.0,0.0,0.0,0.0,82.6562,243.3591
UsersAllwarp,lm_results,item,user,10,10,0.1,0.9817,4.1941,7.9921,28.5296,43.4768,17.0349,1.35,38.44,2.4,0.0,0.0,0.0,0.0,165.5311,243.781
UsersAllwarp,lm_results,item,user,10,20,0.1,1.0481,4.4961,8.4526,29.6145,44.8509,17.6924,2.0,47.75,2.46,0.0,0.0,0.0,0.0,329.7496,245.6716
UsersAllwarp,lm_results,item,user,10,5,0.15,0.9578,4.0725,8.0069,28.2238,43.2061,16.8934,1.35,35.8,2.39,0.0,0.0,0.0,0.0,83.1405,243.9841
UsersAllwarp,lm_results,item,user,10,10,0.15,1.1807,5.4079,9.8046,31.9629,47.2122,19.1137,3.3,63.03,2.59,0.0,0.0,0.0,0.0,162.9998,243.5778
UsersAllwarp,lm_results,item,user,10,20,0.15,1.3041,5.4816,10.3424,33.7386,49.3268,20.0387,4.21,72.15,2.7,0.0,0.0,0.0,0.0,326.4996,244.2185
UsersAllwarp,lm_results,item,user,10,5,0.2,1.0038,4.579,8.3108,29.1172,44.4236,17.4869,1.95,47.89,2.46,0.0,0.0,0.0,0.0,88.8749,253.1716
UsersAllwarp,lm_results,item,user,10,10,0.2,1.2893,5.5902,10.3258,33.8564,49.5791,20.1282,4.46,71.12,2.67,0.0,0.0,0.0,0.0,161.6873,243.9685
UsersAllwarp,lm_results,item,user,10,20,0.2,1.3004,6.1612,11.2302,35.7186,51.4266,21.1674,6.86,76.69,2.8,0.0,0.0,0.0,0.0,318.234,243.5466
UsersAllwarp,lm_results,item,user,10,5,0.3,1.2875,5.9826,11.1694,35.3963,51.095,20.9862,6.21,75.57,2.76,0.0,0.0,0.0,0.0,80.3749,243.3747
UsersAllwarp,lm_results,item,user,10,10,0.3,1.3593,6.583,11.757,36.8643,52.8006,21.8728,7.61,78.71,2.84,0.0,0.0,0.0,0.0,159.4842,243.9216
UsersAllwarp,lm_results,item,user,10,20,0.3,1.5196,7.0269,12.5638,38.2881,54.5026,22.7802,11.57,82.54,2.95,0.0,0.0,0.0,0.0,311.8902,244.1872
UsersAllwarp,lm_results,item,user,10,5,0.01,0.9836,3.2197,6.5996,24.9194,39.0912,14.9627,0.5,0.0,2.27,0.0,0.0,0.0,0.0,83.578,247.7966
UsersAllwarp,lm_results,item,user,10,10,0.01,0.9836,3.2197,6.4357,24.8034,39.0562,14.8997,0.5,0.0,2.27,0.0,0.0,0.0,0.0,165.0623,242.8122
UsersAllwarp,lm_results,item,user,10,20,0.01,0.9836,3.2197,6.4357,24.8384,38.9567,14.8868,0.5,0.0,2.27,0.0,0.0,0.0,0.0,328.6402,242.7966
UsersAllwarp,lm_results,item,user,10,5,0.05,0.9836,3.3523,6.4965,24.8402,39.0746,14.9494,0.55,4.78,2.28,0.0,0.0,0.0,0.0,82.1405,242.8434
UsersAllwarp,lm_results,item,user,10,10,0.05,0.9836,3.0337,6.5131,24.8163,39.3049,14.9303,0.55,0.05,2.27,0.0,0.0,0.0,0.0,164.4217,242.8591
UsersAllwarp,lm_results,item,user,10,20,0.05,1.0186,3.5881,7.1301,25.6783,40.7268,15.6284,1.1,21.75,2.31,0.0,0.0,0.0,0.0,328.7496,242.781
UsersAllwarp,lm_results,item,user,10,5,0.1,0.9836,3.5383,6.9127,25.006,39.8593,15.26,0.85,12.0,2.29,0.0,0.0,0.0,0.0,82.4686,242.9216
UsersAllwarp,lm_results,item,user,10,10,0.1,0.9817,3.6415,7.318,26.0743,41.2831,15.8597,1.15,24.12,2.32,0.0,0.0,0.0,0.0,166.8279,243.0778
UsersAllwarp,lm_results,item,user,10,20,0.1,0.9799,4.6527,8.5539,29.5187,45.1235,17.7657,1.95,48.13,2.46,0.0,0.0,0.0,0.0,327.609,242.8122
UsersAllwarp,lm_results,item,user,10,5,0.15,1.0315,4.3912,8.2758,29.2093,44.5875,17.4991,2.1,49.34,2.48,0.0,0.0,0.0,0.0,82.1093,242.7497
UsersAllwarp,lm_results,item,user,10,10,0.15,1.1217,5.2182,9.4343,31.3717,46.6081,18.7508,2.8,61.17,2.56,0.0,0.0,0.0,0.0,164.1404,242.8591
UsersAllwarp,lm_results,item,user,10,20,0.15,1.2249,5.5018,10.2264,33.9356,49.4318,20.0641,4.01,70.93,2.69,0.0,0.0,0.0,0.0,325.8902,245.9997
UsersAllwarp,lm_results,item,user,10,5,0.2,1.1936,5.3011,9.3091,30.8338,46.1752,18.5626,2.6,58.8,2.57,0.0,0.0,0.0,0.0,82.9843,244.7184
